timestamp,open,high,low,close,volume,trades,funding_rate,open_interest
1755997200000,0.15385,0.15385,0.1516,0.15323,119807.0,540,0.0,0.0
1756000800000,0.15341,0.15365,0.15132,0.15158,78656.0,516,0.0,0.0
1756004400000,0.1517,0.15177,0.14994,0.15118,275766.0,558,0.0,0.0
1756008000000,0.15131,0.1523,0.15043,0.15106,103557.0,535,0.0,0.0
1756011600000,0.1512,0.1512,0.14981,0.15025,51546.0,491,0.0,0.0
1756015200000,0.15063,0.15063,0.14977,0.15008,76461.0,504,0.0,0.0
1756018800000,0.15024,0.15123,0.14997,0.15096,42711.0,444,0.0,0.0
1756022400000,0.15113,0.15123,0.14986,0.15057,51802.0,267,0.0,0.0
1756026000000,0.15072,0.1513,0.1505,0.15118,35262.0,252,0.0,0.0
1756029600000,0.1513,0.15132,0.14886,0.14937,58939.0,264,0.0,0.0
1756033200000,0.14952,0.15012,0.14856,0.14958,150829.0,282,0.0,0.0
1756036800000,0.15014,0.15014,0.1484,0.14907,113913.0,291,0.0,0.0
1756040400000,0.14933,0.15064,0.14871,0.14966,172474.0,307,0.0,0.0
1756044000000,0.14982,0.1514,0.14857,0.15139,104495.0,429,0.0,0.0
1756047600000,0.1514,0.15267,0.15045,0.15073,179733.0,365,0.0,0.0
1756051200000,0.15089,0.15285,0.15003,0.15269,185110.0,317,0.0,0.0
1756054800000,0.1529,0.15703,0.15175,0.15669,340912.0,368,0.0,0.0
1756058400000,0.15703,0.16202,0.15666,0.16166,1358471.0,562,0.0,0.0
1756062000000,0.16202,0.16455,0.15558,0.15755,3414927.0,891,0.0,0.0
1756065600000,0.15726,0.15848,0.15382,0.15616,656418.0,460,0.0,0.0
1756069200000,0.15616,0.15994,0.15568,0.1577,259974.0,377,0.0,0.0
1756072800000,0.1577,0.15926,0.15557,0.15893,168022.0,312,0.0,0.0
1756076400000,0.15914,0.16175,0.158,0.15977,1245642.0,588,0.0,0.0
1756080000000,0.15977,0.1609,0.15557,0.15572,1136332.0,527,0.0,0.0
1756083600000,0.15573,0.15588,0.15412,0.15559,279429.0,312,0.0,0.0
1756087200000,0.15546,0.1596,0.15546,0.1588,221694.0,333,0.0,0.0
1756090800000,0.15922,0.15922,0.15619,0.15736,324921.0,348,0.0,0.0
1756094400000,0.1569,0.15767,0.15457,0.15604,275957.0,349,0.0,0.0
1756098000000,0.15604,0.15621,0.15309,0.15432,261341.0,411,0.0,0.0
1756101600000,0.15432,0.15433,0.15121,0.15171,230274.0,398,0.0,0.0
1756105200000,0.1518,0.15196,0.14796,0.14888,490927.0,443,0.0,0.0
1756108800000,0.14947,0.15516,0.14888,0.15395,1506064.0,844,0.0,0.0
1756112400000,0.15385,0.15959,0.15276,0.15952,1738434.0,1173,0.0,0.0
1756116000000,0.15846,0.1598,0.1542,0.15585,254280.0,307,0.0,0.0
1756119600000,0.1556,0.15848,0.15452,0.15848,394054.0,341,0.0,0.0
1756123200000,0.15829,0.15929,0.1562,0.15793,301487.0,368,0.0,0.0
1756126800000,0.15754,0.15765,0.15559,0.15609,253219.0,336,0.0,0.0
1756130400000,0.1556,0.16085,0.15515,0.16024,849600.0,446,0.0,0.0
1756134000000,0.15974,0.16028,0.15667,0.15707,790044.0,407,0.0,0.0
1756137600000,0.15675,0.15812,0.15528,0.15677,1888251.0,1022,0.0,0.0
1756141200000,0.1567,0.15766,0.1561,0.15649,492929.0,385,0.0,0.0
1756144800000,0.15649,0.15716,0.1561,0.1561,393322.0,182,0.0,0.0
1756148400000,0.15613,0.15636,0.15453,0.15453,1572720.0,1380,0.0,0.0
1756152000000,0.15453,0.15677,0.15347,0.15374,2551244.0,732,0.0,0.0
1756155600000,0.15363,0.15389,0.1454,0.14932,3317208.0,633,0.0,0.0
1756159200000,0.1486,0.15303,0.14846,0.15073,1269407.0,465,0.0,0.0
1756162800000,0.15151,0.15151,0.14926,0.1493,269414.0,140,0.0,0.0
1756166400000,0.14908,0.14985,0.14534,0.14613,332639.0,161,0.0,0.0
1756170000000,0.14589,0.15173,0.14542,0.1515,299067.0,148,0.0,0.0
1756173600000,0.1515,0.15245,0.14951,0.15008,125134.0,126,0.0,0.0
1756177200000,0.15121,0.15267,0.1499,0.15063,365646.0,213,0.0,0.0
1756180800000,0.15088,0.15874,0.15088,0.15833,848398.0,353,0.0,0.0
1756184400000,0.15853,0.15994,0.15403,0.15678,1235326.0,771,0.0,0.0
1756188000000,0.1565,0.15728,0.15467,0.15522,168151.0,135,0.0,0.0
1756191600000,0.15492,0.16095,0.15462,0.15984,1032177.0,410,0.0,0.0
1756195200000,0.15956,0.16725,0.15902,0.163,2881721.0,844,0.0,0.0
1756198800000,0.16302,0.16515,0.1628,0.16394,1395718.0,705,0.0,0.0
1756202400000,0.16423,0.17099,0.16271,0.16773,3271275.0,1239,0.0,0.0
1756206000000,0.16759,0.16804,0.1635,0.16574,2567434.0,668,0.0,0.0
1756209600000,0.1658,0.16804,0.16267,0.16697,6627657.0,1526,0.0,0.0
1756213200000,0.16705,0.17248,0.16616,0.1723,2323626.0,1174,0.0,0.0
1756216800000,0.1723,0.18611,0.17094,0.18589,4087930.0,1809,0.0,0.0
1756220400000,0.18589,0.19297,0.18146,0.18255,5942899.0,1952,0.0,0.0
1756224000000,0.18255,0.18798,0.18255,0.18797,4046062.0,1396,0.0,0.0
1756227600000,0.18797,0.18798,0.18387,0.18691,2646736.0,950,0.0,0.0
1756231200000,0.18697,0.18797,0.18509,0.18743,1144212.0,646,0.0,0.0
1756234800000,0.18747,0.18798,0.18693,0.18786,2032210.0,1009,0.0,0.0
1756238400000,0.18781,0.18798,0.18556,0.18758,2542108.0,914,0.0,0.0
1756242000000,0.1874,0.19047,0.175,0.18047,13114136.0,3447,0.0,0.0
1756245600000,0.18011,0.18067,0.17222,0.17486,4981058.0,1333,0.0,0.0
1756249200000,0.17505,0.17588,0.1713,0.17308,1763169.0,854,0.0,0.0
1756252800000,0.17319,0.17408,0.17121,0.17179,521513.0,342,0.0,0.0
1756256400000,0.17138,0.17263,0.16576,0.1714,4684166.0,848,0.0,0.0
1756260000000,0.17135,0.17554,0.16837,0.17451,2178091.0,592,0.0,0.0
1756263600000,0.17537,0.18483,0.17297,0.18359,2644440.0,768,0.0,0.0
1756267200000,0.18339,0.1892,0.18175,0.18845,3971627.0,1287,0.0,0.0
1756270800000,0.18854,0.19107,0.18611,0.18919,1938350.0,873,0.0,0.0
1756274400000,0.1894,0.1894,0.18188,0.18344,1980028.0,1061,0.0,0.0
1756278000000,0.18354,0.18403,0.17302,0.17434,3198003.0,1721,0.0,0.0
1756281600000,0.17464,0.17568,0.16755,0.16936,1389629.0,598,0.0,0.0
1756285200000,0.16976,0.17113,0.16738,0.17042,731386.0,549,0.0,0.0
1756288800000,0.17111,0.17207,0.16934,0.16954,344889.0,411,0.0,0.0
1756292400000,0.1698,0.17357,0.16954,0.17354,997700.0,736,0.0,0.0
1756296000000,0.1736,0.17606,0.1726,0.17419,610713.0,557,0.0,0.0
1756299600000,0.17433,0.17562,0.16978,0.17385,1015458.0,619,0.0,0.0
1756303200000,0.17407,0.18465,0.17323,0.18197,4068867.0,1209,0.0,0.0
1756306800000,0.182,0.18379,0.17909,0.1832,1997727.0,856,0.0,0.0
1756310400000,0.1832,0.18389,0.17661,0.17743,1077465.0,557,0.0,0.0
1756314000000,0.17697,0.18558,0.17682,0.18126,2428030.0,893,0.0,0.0
1756317600000,0.18138,0.18253,0.17831,0.17955,1050347.0,509,0.0,0.0
1756321200000,0.17957,0.18004,0.16933,0.17124,2870845.0,777,0.0,0.0
1756324800000,0.17141,0.17471,0.16866,0.17367,2481259.0,997,0.0,0.0
1756328400000,0.17367,0.17405,0.16649,0.16732,3041763.0,990,0.0,0.0
1756332000000,0.16757,0.16852,0.16356,0.16591,2592391.0,1219,0.0,0.0
1756335600000,0.16591,0.16925,0.16576,0.16869,2611437.0,1226,0.0,0.0
1756339200000,0.16882,0.17007,0.16364,0.16676,1532467.0,532,0.0,0.0
1756342800000,0.16696,0.17476,0.16638,0.17351,1714383.0,595,0.0,0.0
1756346400000,0.17351,0.17728,0.17348,0.17633,2152859.0,891,0.0,0.0
1756350000000,0.17656,0.17988,0.17594,0.17924,434122.0,237,0.0,0.0
1756353600000,0.17953,0.18,0.17807,0.17807,339952.0,212,0.0,0.0
1756357200000,0.17766,0.18174,0.17766,0.1801,435824.0,254,0.0,0.0
1756360800000,0.18017,0.18339,0.1799,0.18285,757082.0,572,0.0,0.0
1756364400000,0.1825,0.18285,0.17981,0.18166,411457.0,335,0.0,0.0
1756368000000,0.18149,0.18311,0.17839,0.17931,627371.0,634,0.0,0.0
1756371600000,0.17924,0.17992,0.17738,0.17752,378516.0,214,0.0,0.0
1756375200000,0.17754,0.17941,0.17748,0.17924,102359.0,156,0.0,0.0
1756378800000,0.17938,0.17941,0.17762,0.17779,286859.0,202,0.0,0.0
1756382400000,0.17794,0.18046,0.17752,0.18042,344459.0,220,0.0,0.0
1756386000000,0.18058,0.18163,0.17858,0.1788,459216.0,407,0.0,0.0
1756389600000,0.17875,0.18115,0.17804,0.18101,397473.0,266,0.0,0.0
1756393200000,0.18113,0.1813,0.17738,0.1784,344981.0,420,0.0,0.0
1756396800000,0.17845,0.17933,0.17594,0.17594,586856.0,510,0.0,0.0
1756400400000,0.17594,0.17882,0.17416,0.17678,2147499.0,766,0.0,0.0
1756404000000,0.17686,0.1777,0.17686,0.17708,107161.0,221,0.0,0.0
1756407600000,0.1772,0.17755,0.174,0.1744,1146712.0,361,0.0,0.0
1756411200000,0.17441,0.17715,0.174,0.17414,324330.0,356,0.0,0.0
1756414800000,0.17414,0.17709,0.17303,0.17663,1524136.0,863,0.0,0.0
1756418400000,0.17648,0.17738,0.17512,0.17523,438829.0,330,0.0,0.0
1756422000000,0.17526,0.17591,0.17377,0.17417,248502.0,174,0.0,0.0
1756425600000,0.1742,0.17516,0.173,0.17516,438889.0,288,0.0,0.0
1756429200000,0.17524,0.17652,0.17424,0.17584,505364.0,581,0.0,0.0
1756432800000,0.17583,0.1764,0.17402,0.17412,58062.0,129,0.0,0.0
1756436400000,0.17367,0.17456,0.173,0.17415,241962.0,222,0.0,0.0
1756440000000,0.17413,0.18013,0.17407,0.17944,1344224.0,1322,0.0,0.0
1756443600000,0.17941,0.17991,0.17448,0.17566,504551.0,335,0.0,0.0
1756447200000,0.1756,0.1763,0.173,0.17578,1267266.0,478,0.0,0.0
1756450800000,0.17606,0.17606,0.172,0.17312,970734.0,547,0.0,0.0
1756454400000,0.17301,0.17477,0.17051,0.17101,562134.0,398,0.0,0.0
1756458000000,0.17071,0.17251,0.17005,0.172,614496.0,406,0.0,0.0
1756461600000,0.17197,0.17277,0.17176,0.17214,363566.0,370,0.0,0.0
1756465200000,0.17214,0.17218,0.17005,0.17005,558795.0,425,0.0,0.0
1756468800000,0.17006,0.17402,0.17006,0.17335,586153.0,452,0.0,0.0
1756472400000,0.1738,0.17426,0.17005,0.17048,570135.0,311,0.0,0.0
1756476000000,0.17085,0.1729,0.17005,0.1701,1754267.0,563,0.0,0.0
1756479600000,0.17028,0.17243,0.1689,0.17179,1717322.0,667,0.0,0.0
1756483200000,0.17183,0.17183,0.16952,0.16967,315637.0,244,0.0,0.0
1756486800000,0.1696,0.1696,0.16189,0.1644,3066574.0,890,0.0,0.0
1756490400000,0.16449,0.16449,0.15712,0.15713,2464461.0,1037,0.0,0.0
1756494000000,0.15713,0.15983,0.15678,0.15758,351340.0,245,0.0,0.0
1756497600000,0.1578,0.16225,0.1565,0.1614,868457.0,367,0.0,0.0
1756501200000,0.16139,0.1663,0.161,0.16431,1560988.0,548,0.0,0.0
1756504800000,0.16446,0.16704,0.164,0.16674,381915.0,242,0.0,0.0
1756508400000,0.16677,0.16677,0.16515,0.16539,260769.0,218,0.0,0.0
1756512000000,0.16535,0.16565,0.15973,0.16068,1377006.0,716,0.0,0.0
1756515600000,0.16081,0.16315,0.16006,0.16059,856037.0,687,0.0,0.0
1756519200000,0.16068,0.16345,0.16028,0.16264,368364.0,366,0.0,0.0
1756522800000,0.16296,0.16569,0.16262,0.16522,411409.0,404,0.0,0.0
1756526400000,0.16541,0.16566,0.16421,0.16463,89512.0,305,0.0,0.0
1756530000000,0.16472,0.16642,0.16418,0.16447,326459.0,396,0.0,0.0
1756533600000,0.16513,0.16677,0.16476,0.16638,253871.0,344,0.0,0.0
1756537200000,0.16671,0.17322,0.16632,0.17306,1519167.0,1001,0.0,0.0
1756540800000,0.17321,0.17347,0.16721,0.16749,1867239.0,999,0.0,0.0
1756544400000,0.16756,0.17096,0.16719,0.17085,1154559.0,863,0.0,0.0
1756548000000,0.17082,0.17341,0.16974,0.17065,1657489.0,1145,0.0,0.0
1756551600000,0.17093,0.17141,0.17061,0.17068,320436.0,415,0.0,0.0
1756555200000,0.17106,0.17126,0.16915,0.17021,194665.0,349,0.0,0.0
1756558800000,0.17033,0.17033,0.1689,0.16899,334532.0,541,0.0,0.0
1756562400000,0.16936,0.16958,0.16866,0.16947,92208.0,378,0.0,0.0
1756566000000,0.16957,0.17183,0.16932,0.17161,279831.0,517,0.0,0.0
1756569600000,0.17178,0.17178,0.17021,0.17083,104909.0,388,0.0,0.0
1756573200000,0.17103,0.17157,0.16975,0.1709,120336.0,392,0.0,0.0
1756576800000,0.17105,0.17105,0.17014,0.17081,135368.0,428,0.0,0.0
1756580400000,0.17093,0.17093,0.16906,0.16946,161411.0,508,0.0,0.0
1756584000000,0.16948,0.1699,0.16762,0.16791,690990.0,1015,0.0,0.0
1756587600000,0.16792,0.16797,0.16521,0.16547,753757.0,1026,0.0,0.0
1756591200000,0.16544,0.16548,0.16284,0.16312,806237.0,1470,0.0,0.0
1756594800000,0.16309,0.16318,0.16027,0.16028,1073079.0,1411,0.0,0.0
1756598400000,0.16054,0.16333,0.16021,0.16308,894942.0,1069,0.0,0.0
1756602000000,0.16301,0.16311,0.16079,0.16147,1440434.0,1299,0.0,0.0
1756605600000,0.16079,0.16157,0.16028,0.16148,900956.0,766,0.0,0.0
1756609200000,0.16144,0.16287,0.16106,0.16274,141589.0,374,0.0,0.0
1756612800000,0.16249,0.16288,0.16139,0.1625,61069.0,355,0.0,0.0
1756616400000,0.16236,0.16307,0.16171,0.16307,204461.0,334,0.0,0.0
1756620000000,0.16263,0.16338,0.16229,0.16258,78294.0,293,0.0,0.0
1756623600000,0.16232,0.16343,0.16159,0.1618,44989.0,273,0.0,0.0
1756627200000,0.16188,0.16297,0.16129,0.16297,176107.0,343,0.0,0.0
1756630800000,0.16245,0.16276,0.1606,0.16077,94183.0,283,0.0,0.0
1756634400000,0.1606,0.16148,0.16022,0.16086,264262.0,322,0.0,0.0
1756638000000,0.16076,0.16145,0.16025,0.16145,144737.0,290,0.0,0.0
1756641600000,0.16128,0.1617,0.16062,0.16156,84512.0,302,0.0,0.0
1756645200000,0.16146,0.16181,0.16014,0.16039,123206.0,298,0.0,0.0
1756648800000,0.16013,0.16052,0.1592,0.16019,96658.0,271,0.0,0.0
1756652400000,0.16004,0.16067,0.15846,0.16001,451235.0,413,0.0,0.0
1756656000000,0.15953,0.16212,0.15926,0.16211,105535.0,295,0.0,0.0
1756659600000,0.16199,0.16358,0.16156,0.16288,253667.0,369,0.0,0.0
1756663200000,0.16284,0.16338,0.16217,0.16238,127982.0,488,0.0,0.0
1756666800000,0.16236,0.16239,0.1605,0.1607,206003.0,583,0.0,0.0
1756670400000,0.1607,0.16092,0.16015,0.16045,158202.0,715,0.0,0.0
1756674000000,0.16047,0.16115,0.16018,0.16107,70828.0,510,0.0,0.0
1756677600000,0.16112,0.1627,0.16055,0.16183,547654.0,739,0.0,0.0
1756681200000,0.16183,0.16183,0.15931,0.15943,110305.0,414,0.0,0.0
1756684800000,0.15961,0.16184,0.1582,0.16103,351390.0,378,0.0,0.0
1756688400000,0.16112,0.16292,0.16067,0.1624,410389.0,376,0.0,0.0
1756692000000,0.16258,0.1628,0.1604,0.16111,538408.0,426,0.0,0.0
1756695600000,0.16122,0.16207,0.16009,0.1609,303196.0,347,0.0,0.0
1756699200000,0.16117,0.16172,0.15933,0.16007,98896.0,283,0.0,0.0
1756702800000,0.16032,0.16139,0.15937,0.16018,42427.0,246,0.0,0.0
1756706400000,0.16037,0.16073,0.15948,0.16003,78441.0,267,0.0,0.0
1756710000000,0.16026,0.16291,0.15971,0.1628,73058.0,285,0.0,0.0
1756713600000,0.16291,0.169,0.16281,0.16854,2290386.0,1158,0.0,0.0
1756717200000,0.16888,0.1733,0.16831,0.17137,2897885.0,1751,0.0,0.0
1756720800000,0.17204,0.18274,0.17082,0.17906,6247952.0,2764,0.0,0.0
1756724400000,0.17889,0.1803,0.1769,0.17694,897879.0,1068,0.0,0.0
1756728000000,0.17729,0.1773,0.16368,0.16601,4527944.0,1618,0.0,0.0
1756731600000,0.16682,0.16771,0.16571,0.16598,223227.0,468,0.0,0.0
1756735200000,0.16649,0.1677,0.16593,0.16611,241986.0,452,0.0,0.0
1756738800000,0.16651,0.16693,0.16512,0.16532,676988.0,534,0.0,0.0
1756742400000,0.1657,0.1671,0.16512,0.16699,1604444.0,884,0.0,0.0
1756746000000,0.16726,0.16731,0.16503,0.16658,1035008.0,458,0.0,0.0
1756749600000,0.16619,0.16767,0.16616,0.16767,220433.0,207,0.0,0.0
1756753200000,0.16764,0.16954,0.16717,0.16819,333794.0,301,0.0,0.0
1756756800000,0.16882,0.16895,0.16624,0.16694,57967.0,156,0.0,0.0
1756760400000,0.16703,0.16703,0.16292,0.16376,2379823.0,384,0.0,0.0
1756764000000,0.16373,0.16489,0.16292,0.16459,313754.0,231,0.0,0.0
1756767600000,0.16458,0.16747,0.16447,0.16747,114647.0,107,0.0,0.0
1756771200000,0.16749,0.16817,0.16702,0.16788,119637.0,145,0.0,0.0
1756774800000,0.16778,0.16999,0.16775,0.16943,108403.0,98,0.0,0.0
1756778400000,0.16944,0.1725,0.16899,0.17243,142470.0,222,0.0,0.0
1756782000000,0.1725,0.17376,0.1712,0.17328,237227.0,214,0.0,0.0
1756785600000,0.17314,0.17429,0.17243,0.17413,158201.0,216,0.0,0.0
1756789200000,0.17422,0.17426,0.17333,0.17403,90645.0,128,0.0,0.0
1756792800000,0.17348,0.17702,0.17348,0.17615,448663.0,239,0.0,0.0
1756796400000,0.17661,0.17712,0.17486,0.17513,348160.0,303,0.0,0.0
1756800000000,0.17523,0.17772,0.17523,0.17772,169742.0,128,0.0,0.0
1756803600000,0.17759,0.17763,0.17522,0.17694,319382.0,190,0.0,0.0
1756807200000,0.17728,0.17761,0.17568,0.17573,98934.0,91,0.0,0.0
1756810800000,0.17537,0.17554,0.17423,0.17537,154301.0,144,0.0,0.0
1756814400000,0.17537,0.17553,0.17196,0.17227,413714.0,238,0.0,0.0
1756818000000,0.17207,0.17579,0.17193,0.17546,416428.0,214,0.0,0.0
1756821600000,0.17569,0.17588,0.17001,0.17197,2577627.0,537,0.0,0.0
1756825200000,0.17196,0.17337,0.16663,0.16715,2078645.0,656,0.0,0.0
1756828800000,0.16715,0.16776,0.16399,0.16485,1152305.0,520,0.0,0.0
1756832400000,0.1647,0.16675,0.1645,0.16495,237129.0,187,0.0,0.0
1756836000000,0.16492,0.16598,0.16438,0.16527,153975.0,126,0.0,0.0
1756839600000,0.1652,0.17116,0.1652,0.16744,1581817.0,638,0.0,0.0
1756843200000,0.16771,0.17248,0.16743,0.17187,1065511.0,493,0.0,0.0
1756846800000,0.17192,0.17325,0.17159,0.17262,277306.0,170,0.0,0.0
1756850400000,0.17271,0.17318,0.17127,0.17292,436049.0,204,0.0,0.0
1756854000000,0.17301,0.174,0.17226,0.174,582765.0,275,0.0,0.0
1756857600000,0.174,0.17559,0.17358,0.17379,268559.0,224,0.0,0.0
1756861200000,0.17365,0.17519,0.17226,0.17519,71807.0,108,0.0,0.0
1756864800000,0.17489,0.17516,0.17413,0.17468,36201.0,92,0.0,0.0
1756868400000,0.17468,0.17484,0.17221,0.17248,118394.0,155,0.0,0.0
1756872000000,0.17235,0.17281,0.17222,0.17251,25155.0,86,0.0,0.0
1756875600000,0.17268,0.17268,0.16753,0.16893,1424060.0,604,0.0,0.0
1756879200000,0.16895,0.16939,0.16838,0.16896,93432.0,158,0.0,0.0
1756882800000,0.16895,0.16922,0.16821,0.16922,151393.0,186,0.0,0.0
1756886400000,0.16906,0.17268,0.16855,0.17226,1007896.0,557,0.0,0.0
1756890000000,0.17226,0.17409,0.1717,0.17392,164416.0,185,0.0,0.0
1756893600000,0.17405,0.17695,0.17327,0.17587,641989.0,412,0.0,0.0
1756897200000,0.17587,0.17752,0.17444,0.1752,260254.0,190,0.0,0.0
1756900800000,0.17506,0.17554,0.17396,0.17436,139762.0,139,0.0,0.0
1756904400000,0.17433,0.18059,0.17433,0.17832,882530.0,395,0.0,0.0
1756908000000,0.17834,0.1795,0.17716,0.17809,215879.0,341,0.0,0.0
1756911600000,0.17831,0.17923,0.17817,0.1787,76478.0,198,0.0,0.0
1756915200000,0.17857,0.17962,0.17657,0.17677,301847.0,340,0.0,0.0
1756918800000,0.17691,0.17845,0.17648,0.17705,114969.0,154,0.0,0.0
1756922400000,0.17692,0.17755,0.1754,0.17672,88518.0,233,0.0,0.0
1756926000000,0.17658,0.17723,0.17602,0.17673,82248.0,150,0.0,0.0
1756929600000,0.17647,0.17767,0.17609,0.17765,53681.0,143,0.0,0.0
1756933200000,0.17776,0.17783,0.17654,0.17737,214807.0,157,0.0,0.0
1756936800000,0.17746,0.17746,0.17621,0.17628,237365.0,274,0.0,0.0
1756940400000,0.17645,0.17684,0.17325,0.17458,1275096.0,708,0.0,0.0
1756944000000,0.17462,0.1767,0.17406,0.17616,238894.0,201,0.0,0.0
1756947600000,0.17639,0.17639,0.17389,0.17445,167974.0,183,0.0,0.0
1756951200000,0.17419,0.17468,0.17272,0.1735,69580.0,124,0.0,0.0
1756954800000,0.17349,0.17427,0.17165,0.17165,438672.0,291,0.0,0.0
1756958400000,0.17178,0.17252,0.17165,0.17165,218494.0,216,0.0,0.0
1756962000000,0.17165,0.17165,0.16998,0.17043,360492.0,195,0.0,0.0
1756965600000,0.17025,0.17049,0.16931,0.17032,141050.0,109,0.0,0.0
1756969200000,0.17044,0.17098,0.16898,0.17011,310350.0,196,0.0,0.0
1756972800000,0.17014,0.17075,0.1694,0.17,114842.0,151,0.0,0.0
1756976400000,0.17008,0.1712,0.17,0.17119,50238.0,116,0.0,0.0
1756980000000,0.17127,0.17157,0.16771,0.16944,394679.0,416,0.0,0.0
1756983600000,0.16931,0.1704,0.16893,0.17011,63808.0,145,0.0,0.0
1756987200000,0.17016,0.171,0.16989,0.16989,115286.0,184,0.0,0.0
1756990800000,0.16989,0.16996,0.16883,0.16898,34846.0,135,0.0,0.0
1756994400000,0.1688,0.17077,0.16685,0.16935,1287523.0,436,0.0,0.0
1756998000000,0.16937,0.17026,0.16933,0.16997,552580.0,353,0.0,0.0
1757001600000,0.17008,0.1709,0.16933,0.17057,218492.0,230,0.0,0.0
1757005200000,0.17051,0.17219,0.17051,0.17119,106278.0,150,0.0,0.0
1757008800000,0.17118,0.17219,0.16979,0.17023,135072.0,249,0.0,0.0
1757012400000,0.17,0.17044,0.16933,0.16933,202845.0,428,0.0,0.0
1757016000000,0.1695,0.17144,0.16937,0.17096,134169.0,152,0.0,0.0
1757019600000,0.17061,0.17195,0.17047,0.17151,75980.0,115,0.0,0.0
1757023200000,0.1713,0.17352,0.1713,0.17352,115576.0,117,0.0,0.0
1757026800000,0.17344,0.17375,0.17105,0.17137,261350.0,221,0.0,0.0
1757030400000,0.17159,0.17253,0.17117,0.17128,58488.0,129,0.0,0.0
1757034000000,0.1712,0.17224,0.1712,0.17196,17354.0,98,0.0,0.0
1757037600000,0.17218,0.17343,0.17171,0.1732,26045.0,122,0.0,0.0
1757041200000,0.17314,0.17334,0.17148,0.17204,203310.0,285,0.0,0.0
1757044800000,0.17212,0.1753,0.17203,0.17435,310712.0,196,0.0,0.0
1757048400000,0.17404,0.17466,0.17395,0.17464,31241.0,83,0.0,0.0
1757052000000,0.17462,0.17701,0.17444,0.17653,252087.0,336,0.0,0.0
1757055600000,0.17653,0.17941,0.17632,0.17911,434570.0,535,0.0,0.0
1757059200000,0.17886,0.17939,0.17658,0.17708,514141.0,525,0.0,0.0
1757062800000,0.17706,0.17706,0.17644,0.17697,282983.0,355,0.0,0.0
1757066400000,0.17697,0.17708,0.17647,0.17688,463703.0,350,0.0,0.0
1757070000000,0.17689,0.17765,0.17606,0.17684,1307459.0,532,0.0,0.0
1757073600000,0.17694,0.17765,0.17556,0.17746,472975.0,377,0.0,0.0
1757077200000,0.17764,0.1779,0.17529,0.17768,1725785.0,552,0.0,0.0
1757080800000,0.1777,0.1778,0.17102,0.1724,711130.0,452,0.0,0.0
1757084400000,0.1726,0.17513,0.17178,0.1741,97567.0,110,0.0,0.0
1757088000000,0.17403,0.17487,0.17266,0.17457,83969.0,91,0.0,0.0
1757091600000,0.17394,0.17425,0.17194,0.17274,54091.0,88,0.0,0.0
1757095200000,0.17267,0.17385,0.1712,0.17378,213764.0,161,0.0,0.0
1757098800000,0.17335,0.1757,0.17305,0.17515,157981.0,113,0.0,0.0
1757102400000,0.17485,0.17682,0.17485,0.17682,104937.0,152,0.0,0.0
1757106000000,0.1769,0.17763,0.17506,0.17702,306173.0,314,0.0,0.0
1757109600000,0.17695,0.1773,0.17603,0.17674,52330.0,278,0.0,0.0
1757113200000,0.17658,0.17741,0.17633,0.17653,42978.0,256,0.0,0.0
1757116800000,0.17635,0.1779,0.17635,0.17759,316235.0,416,0.0,0.0
1757120400000,0.17749,0.18009,0.17737,0.17905,1185004.0,642,0.0,0.0
1757124000000,0.17881,0.17986,0.17756,0.17772,243846.0,328,0.0,0.0
1757127600000,0.17774,0.17963,0.17756,0.17907,42043.0,164,0.0,0.0
1757131200000,0.17907,0.1792,0.17789,0.17862,44334.0,151,0.0,0.0
1757134800000,0.17858,0.17858,0.17706,0.17739,89427.0,188,0.0,0.0
1757138400000,0.17726,0.17742,0.17647,0.17734,39084.0,157,0.0,0.0
1757142000000,0.17729,0.17745,0.17597,0.17597,28120.0,218,0.0,0.0
1757145600000,0.17625,0.17653,0.1757,0.1757,86037.0,258,0.0,0.0
1757149200000,0.17633,0.17634,0.17571,0.17581,32370.0,248,0.0,0.0
1757152800000,0.17618,0.17664,0.1757,0.17628,28582.0,253,0.0,0.0
1757156400000,0.17643,0.17695,0.17571,0.17649,83042.0,267,0.0,0.0
1757160000000,0.17665,0.17708,0.17613,0.17681,29122.0,248,0.0,0.0
1757163600000,0.17698,0.17754,0.17642,0.17704,94555.0,272,0.0,0.0
1757167200000,0.17708,0.17777,0.17651,0.17713,209780.0,328,0.0,0.0
1757170800000,0.17758,0.17758,0.17439,0.17476,118810.0,294,0.0,0.0
1757174400000,0.17494,0.17527,0.17195,0.17279,642551.0,558,0.0,0.0
1757178000000,0.17309,0.17309,0.16771,0.17074,770642.0,443,0.0,0.0
1757181600000,0.17101,0.1714,0.16905,0.16934,300783.0,343,0.0,0.0
1757185200000,0.16953,0.17006,0.16683,0.16777,729173.0,422,0.0,0.0
1757188800000,0.16798,0.17007,0.16745,0.16943,168323.0,324,0.0,0.0
1757192400000,0.16967,0.16967,0.16831,0.16902,98736.0,273,0.0,0.0
1757196000000,0.16945,0.17148,0.1691,0.17091,306964.0,592,0.0,0.0
1757199600000,0.1713,0.17181,0.17054,0.17057,36617.0,247,0.0,0.0
1757203200000,0.17076,0.17225,0.1706,0.17201,36474.0,283,0.0,0.0
1757206800000,0.17214,0.1725,0.17184,0.17237,112241.0,320,0.0,0.0
1757210400000,0.17249,0.1734,0.17224,0.17326,248853.0,328,0.0,0.0
